mode,K,tau,disturbance_dps,command_dps,l1_yaw_rate_cmd_dps,l1_yaw_rate_limit_dps,ctrl_in_yaw_rate_limit_dps,ctrl_out_yaw_rate_limit_dps,limit_transferred,delta_ff_deg,expected_delta_ff_deg,ff_uses_mode_limit,ff_scale,final_yaw_rate_dps,final_error_dps,final_error_abs_limit_dps,final_error_ratio,max_abs_yaw_rate_dps,saturation_ratio,response_time_63_s,settling_time_s,diverged,opposite_sign,pass,fail_reason
GPS_TRACKING_CLOSED,0.63,0.3,0.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,17.23943190314072,-2.2394319031407193,30.0,0.14929546020938128,17.23943190314072,0.0,0.2,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.3,0.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,34.991871824766896,-4.991871824766896,60.0,0.1663957274922299,37.41362770151186,0.0,0.15000000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.3,15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-28.17036133952425,-1.8296386604757515,60.0,0.06098795534919172,28.17036133952425,0.0,0.25,0.75,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.3,15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-10.046146095037955,-4.953853904962045,30.0,0.33025692699746967,10.281727094599656,0.0,1.3,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.3,15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,19.96405389168522,-4.9640538916852215,30.0,0.3309369261123481,25.593873186986812,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.3,15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,39.48908358305211,-9.489083583052107,60.0,0.3163027861017369,46.09552013073279,0.0,0.1,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.5,-15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-39.48908358328595,9.489083583285947,60.0,0.31630278610953155,45.71647520688751,0.0,0.2,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.5,-15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-19.979149402730716,4.979149402730716,30.0,0.33194329351538104,25.180971372537936,0.0,0.15000000000000002,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.5,-15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,10.04585807577575,4.954141924224251,30.0,0.33027612828161673,10.171505022470214,0.0,1.35,nan,False,False,True,
GPS_TRACKING_CLOSED,0.63,0.5,-15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,30.622419787691594,-0.6224197876915945,60.0,0.02074732625638648,30.622419787691594,0.0,0.4,0.9,False,False,True,
